"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WSFG"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-21",," 1624","0.0",,"22.2","12.2","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-22",," 1718","0.0",,"24.4","11.7","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-23",," 1548","0.0",,"21.7","11.7","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-24",," 1630","0.0",,"25.0","11.7","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-25",," 1524","0.0",,"23.9","12.2","14.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-26",," 1436","0.0",,"20.6","12.2","13.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-27",," 1512","0.0",,"20.0","11.7","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-28",," 1524","0.0",,"19.4","11.7","15.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-29",," 1554","0.0",,"19.4","12.2","13.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-30",," 1430","0.0",,"19.4","12.8","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-31",," 1424","0.0",,"18.3","12.2","14.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-01",," 1548","0.0",,"20.0","11.7","14.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-02",," 1348","0.0",,"19.4","12.2","14.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-03",," 1706","0.0",,"18.9","12.2","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-04",," 1724","0.0",,"22.8","11.7","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-05",," 1600","0.0",,"23.9","10.6","13.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-06",," 1524","0.0",,"22.8","10.6","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-07",," 1600","0.0",,"19.4","10.6","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-08",," 1506","0.0",,"21.7","12.2","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-09",," 1448","0.0",,"18.9","11.7","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-10",," 1512","0.0",,"19.4","10.6","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-11",," 1824","0.0",,"21.1","10.6","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-12",," 1512","0.0",,"21.7","11.1","13.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-13",," 1724","0.0",,"23.3","10.6","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-14",," 1554","0.0",,"22.8","11.1","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-15",," 1424","0.0",,"23.9","11.1","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-16",," 1424","0.0",,"30.0","12.2","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-17",," 1406","0.0",,"26.1","12.2","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-18",," 1618","0.0",,"22.2","10.6","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-19",," 1700","0.0",,"23.3","11.1","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-20",," 1406","0.0",,"21.7","11.1","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-21",," 1748","0.0",,"19.4","12.2","19.0"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-22",," 0018","0.0",,"21.7","12.2","14.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-23",," 1842","0.0",,"23.3","10.6","19.5"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-24",," 1530","0.0",,"20.0","12.2","14.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-25",," 1654","0.0",,"26.1","10.6","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-26",," 1518","0.0",,"24.4","11.1","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-27",," 1512","0.0",,"22.2","11.7","11.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-28",," 1342","0.0",,"22.2","10.6","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-29",," 1606","0.0",,"20.6","11.7","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-30",," 1518","0.0",,"21.7","10.6","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-31",," 1412","0.0",,"19.4","12.8","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-01",," 1554","0.0",,"18.3","11.1","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-02",," 1654","0.0",,"20.0","11.1","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-03",," 1724","0.0",,"20.6","11.1","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-04",," 1600","0.0",,"22.2","12.2","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-05",," 1536","0.0",,"25.0","11.1","13.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-06",," 1436","0.0",,"23.9","11.1","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-07",," 1618","0.0",,"22.8","10.0","11.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-08",," 1630","0.0",,"21.7","11.1","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-09",," 1730","0.0",,"26.7","14.4","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-10",," 1612","0.0",,"29.4","13.3","14.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-11",," 1506","0.0",,"25.0","14.4","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-12",," 1154","0.0",,"21.1","11.7","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-13",," 1624","0.0",,"22.2","10.6","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-14",," 1248","0.0",,"19.4","10.6","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-15",," 1424","0.0",,"20.0","14.4","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-16",," 1424","0.0",,"20.0","11.1","11.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-17",," 1524","0.0",,"21.7","11.1","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-18",," 1700","0.0",,"19.4","10.0","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-19",," 1530","0.0",,"17.8","9.4","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-20",," 1642","0.0",,"21.1","10.6","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-21",," 1800","0.0",,"22.8","8.9","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-22",," 1630","0.0",,"21.7","10.6","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-23",," 1718","0.0",,"27.2","8.9","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-24",," 1636","0.0",,"31.1","10.6","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-25",," 1612","0.0",,"32.8","14.4","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-26",," 1354","0.0",,"23.9","11.7","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-27",," 1642","0.0",,"20.6","11.1","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-28",," 1324","0.0",,"17.8","10.0","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-29",," 1506","0.0",,"20.6","12.2","8.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-30",," 1548","0.0",,"16.7","12.8","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-01",," 1612","0.0",,"18.3","13.3","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-02",," 1254","0.0",,"18.9","13.9","11.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-03",," 1400","0.0",,"20.0","13.3","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-04",," 1512","0.0",,"21.7","12.2","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-05",," 1454","3.0",,"26.7","13.3","14.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-06",," 1154","2.5",,"22.8","13.3","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-07",," 2012","0.0",,"20.6","12.8","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-08",," 1542","0.0",,"20.0","12.2","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-09",," 1036","0.0",,"21.1","11.7","19.0"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-10",," 2106","0.0",,"21.7","10.6","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-11",," 1500","0.0",,"19.4","9.4","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-12",," 1324","0.0",,"16.7","8.3","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-13",," 1642","0.0",,"18.3","8.9","9.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-14",," 1500","0.0",,"25.0","6.7","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-15",," 1354","0.0",,"28.3","12.8","15.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-16",," 1630","0.0",,"28.3","10.6","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-17",," 1542","0.0",,"19.4","10.0","11.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-18",," 1542","0.0",,"17.8","10.0","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-19",," 1654","0.0",,"18.3","10.0","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-20",," 1642","0.0",,"20.6","8.3","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-21",," 1712","0.0",,"17.8","9.4","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-22",," 1654","0.0",,"20.0","8.9","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-23",," 1124","0.0",,"18.3","8.9","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-24",," 1936","0.0",,"18.9","10.0","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-25",," 1524","0.0",,"18.9","10.6","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-26",," 1624","1.5",,"19.4","12.8","14.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-27",," 1312","0.0",,"20.0","10.6","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-28",," 1342","0.0",,"21.7","10.0","11.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-29",," 1706","0.0",,"26.1","10.0","8.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-30",," 1748","0.0",,"25.0","8.9","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-31",," 2348","0.0",,"22.8","9.4","9.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-01",," 1630","0.0",,"23.9","8.9","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-02",," 1624","0.0",,"21.1","10.6","19.5"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-03",," 1354","6.6",,"16.1","8.3","16.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-04",," 1818","0.8",,"19.4","7.8","9.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-05",," 1024","1.8",,"16.1","9.4","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-06",," 1624","2.3",,"16.1","12.8","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-07",," 1936","0.0",,"16.7","11.1","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-08",," 1542","0.0",,"17.2","7.8","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-09",," 1512","0.0",,"16.7","6.7","10.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-10",," 1924","0.0",,"17.8","6.7","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-11",," 1348","2.3",,"16.1","10.0","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-12",," 1048","10.9",,"15.6","10.0","22.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-13",," 0554","35.1",,"15.6","11.1","17.5"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-14",," 1506","0.0",,"15.0","8.3","9.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-15",," 1936","0.0",,"15.6","6.7","5.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-16",," 1654","0.0",,"15.6","7.8","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-17",," 1918","0.0",,"14.4","11.1","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-18",," 1124","2.8",,"16.1","10.0","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-19",," 0042","0.0",,"17.2","6.7","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-20",," 1524","0.0",,"15.6","6.7","11.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-21",," 1700","0.5",,"16.1","8.3","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-22",," 1606","0.0",,"14.4","6.1","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-23",," 2054","0.0",,"13.3","5.0","3.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-24",," 2030","0.0",,"17.2","6.7","14.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-25",," 1212","31.0",,"14.4","10.0","20.0"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-26",," 1512","1.8",,"12.8","5.6","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-27",," 2136","0.0",,"12.2","3.9","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-28",," 1806","0.0",,"11.7","5.0","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-29",," 1848","5.3",,"14.4","6.1","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-30",," 2354","4.3",,"15.6","10.6","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-01",," 0854","17.5",,"16.7","10.6","29.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-02",," 0336","5.1",,"14.4","8.3","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-03",," 1542","0.0",,"13.9","6.1","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-04",," 1336","0.0",,"12.8","6.1","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-05",," 0754","0.0",,"13.9","5.6","13.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-06",," 0806","0.0",,"12.2","3.9","16.4"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-07",," 1306","0.0",,"13.3","0.6","5.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-08",," 0624","0.0",,"11.7","1.7","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-09",," 1806","0.0",,"11.7","3.3","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-10",," 1530","5.1",,"10.6","5.0","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-11",," 0242","0.0",,"12.8","6.1","7.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-12",," 2230","0.0",,"10.0","5.0","4.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-13",," 2212","0.0",,"10.6","6.1","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-14",," 1548","1.5",,"12.8","5.6","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-15",," 1136","0.3",,"17.2","8.3","12.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-16",," 1500","0.0",,"16.7","11.1","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-17",," 1500","0.0",,"16.7","8.9","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-18",," 1348","0.0",,"16.7","7.2","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-19",," 0006","0.0",,"15.0","8.3","5.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-20",," 0430","0.0",,"16.7","6.1","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-21",," 2212","0.0",,"12.2","6.1","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-22",," 0018","0.0",,"13.9","5.0","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-23",," 0736","0.0",,"11.7","5.0","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-24",," 1024","0.0",,"10.0","4.4","4.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-25",," 1618","0.0",,"8.3","5.6","5.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-26",," 1206","0.0",,"7.8","5.6","4.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-27",," 2318","0.0",,"13.3","3.3","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-28",," 0212","0.0",,"15.6","5.6","11.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-29",," 0000","0.0",,"13.9","2.8","7.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-30",," 1012","0.0",,"12.2","2.2","3.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-31",," 1306","0.0",,"9.4","2.8","4.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-01",," 0454","0.0",,"13.3","2.8","3.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-02",," 1018","0.0",,"11.7","0.0","3.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-03",," 0900","0.0",,"8.3","1.1","4.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-04",," 0900","0.0",,"8.9","0.0","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-05",," 1730","0.0",,"7.2","1.1","5.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-06",," 0942","0.0",,"7.2","1.1","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-07",," 1306","0.0",,"10.6","0.6","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-08",," 1412","0.0",,"12.2","8.3","3.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-09",," 0706","0.0",,"15.0","7.2","4.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-10",," 0524","0.0",,"13.3","5.0","3.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-11",," 1518","0.0",,"12.8","3.9","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-12",," 1654","0.0",,"11.1","8.3","8.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-13",," 2200","0.0",,"10.0","5.6","33.9"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-14",," 1754","0.0",,"10.0","5.6","4.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-15",," 0842","0.0",,"9.4","5.6","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-16",," 0454","0.0",,"8.9","3.9","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-17",," 0342","0.0",,"10.6","2.8","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-18",," 0418","0.0",,"13.9","1.1","4.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-19",," 0518","0.0",,"12.2","1.7","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-20",," 0954","0.0",,"12.8","1.7","3.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-21",," 0954","0.0",,"12.8","2.2","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-22",," 1206","0.0",,"14.4","6.7","3.6"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-23",," 0442","3.6",,"12.8","8.3","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-24",," 1418","0.0",,"12.2","6.7","4.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-25",," 1854","33.5",,"13.3","9.4","6.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-26",," 1518","14.7",,"15.0","10.6","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-27",," 1606","0.5",,"14.4","7.2","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-28",," 1748","0.0",,"13.9","8.3","6.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-29",," 1554","10.2",,"12.8","10.6","9.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-30",," 1624","0.5",,"17.2","11.1","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-31",," 0254","3.8",,"18.3","12.8","10.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-01",," 1006","1.5",,"16.7","12.2","5.1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-02",," 1042","4.6",,"16.1","11.7","7.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-03",," 2054","0.0",,"16.1","10.6","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-04",," 1936","0.0",,"18.9","6.7","7.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-05",," 1712","0.0",,"17.8","7.2","7.2"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-06",," 1536","0.0",,"15.6","10.0","12.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-07",," 1400","0.0",,"14.4","6.1","9.8"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-08",," 1548","0.5",,"15.0","9.4","8.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-09",," 1624","0.3",,"17.2","12.2","9.3"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-02-10",," 2348","0.0",,"15.6","11.1","14.9"
